EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Fg3aBlocked,FTOffRebounds,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedLongMidRange,Clear Path Fouls,BlockedArc3,StepOutOfBoundsTurnovers,on,Corner3PctBlocked
101189,1610612764,James Singleton,James Singleton,101189,WAS,45987.0,766,-140.0,1427,1427,438.0,429,213.0,2854,35.0,73.0,19.0,43.0,5.0,22.0,16.0,38.0,20.0,64.0,1.0,2.0,,1.0,13.0,4.0,71.0,175.0,2.0,15.0,47.0,195.0,1563,20.0,49.0,14.0,54.0,13.0,49.0,4.0,27.0,53.0,86.0,56.0,6.0,,30.0,1.0,12.0,1.0,16.0,18.0,4.0,22.0,4.0,,9.0,3.0,6.0,48.0,15.0,75.0,34.0,91.0,5.0,130.0,91.0,221.0,6.0,17.0,11.0,6.0,18.0,9.0,19.0,4.0,9.0,3.0,37.0,7.0,10.0,52.0,82.0,4.0,6.0,60.0,9.0,5.0,56.0,1.0,18.0,11.0,36.0,,24.0,,9.0,36.0,19.0,2.0,1.0,2.0,53.0,438.0,4.0,11.0,0.6056338028169014,0.7678571428571429,1.0,0.1333333333333333,0.1428571428571428,0.4057142857142857,0.4081632653061224,0.2653061224489796,0.3894736842105263,0.4081632653061224,0.2452830188679245,0.4472477064220183,0.4655172413793103,0.3840579710144927,0.0789473684210526,0.0914285714285714,0.1506849315068493,0.131578947368421,15.092097445038624,0.4864864864864865,0.1162790697674418,0.1927966101694915,0.1223491027732463,0.1954022988505747,0.1239669421487603,0.1934984520123839,0.1226158038147139,0.135593220338983,0.1204819277108433,0.1148148148148148,0.1034482758620689,0.1764705882352941,0.1656441717791411,0.2211538461538461,0.2,0.1953125,0.1956521739130435,0.0631578947368421,0.5277777777777778,0.3842105263157894,0.4794520547945205,0.5645161290322581,0.5142857142857142,0.2,0.4210526315789473,0.4848484848484848,0.6875,0.3368421052631579,0.3125,0.3125,0.7,0.0105263157894736,0.5,0.5,1.0,0.0684210526315789,0.0769230769230769,0.0769230769230769,0.8775510204081632,0.4418604651162791,0.1052631578947368,0.4150943396226415,0.2272727272727272,,0.0754716981132075,0.4631578947368421,0.0833333333333333,0.4751380319148933,0.5377682926829268,0.4674735294117647,0.0869565217391304,0.09375,0.2769230769230769,0.2717948717948718,9.06285714285714,29.480000000000008,0.306937631394534,4.0,,,,,,,,,,,1.0,,,,,,,,0.0263157894736842,1.0,,,,,,,,,,,3.0,,,,False,
202087,1610612764,Alonzo Gee,Alonzo Gee,202087,WAS,10901.0,182,-5.0,337,337,110.0,120,49.0,674,18.0,36.0,5.0,7.0,4.0,10.0,2.0,9.0,1.0,5.0,3.0,4.0,2.0,4.0,5.0,1.0,21.0,50.0,7.0,9.0,18.0,81.0,352,5.0,10.0,,13.0,7.0,16.0,3.0,2.0,25.0,18.0,24.0,15.0,6.0,6.0,,5.0,4.0,12.0,5.0,2.0,7.0,2.0,,1.0,2.0,2.0,16.0,1.0,12.0,8.0,9.0,1.0,18.0,15.0,33.0,1.0,7.0,4.0,3.0,2.0,1.0,8.0,3.0,1.0,3.0,10.0,,4.0,5.0,13.0,1.0,1.0,23.0,2.0,3.0,29.0,1.0,14.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,25.0,110.0,3.0,1.0,0.4285714285714285,0.5,0.7142857142857143,0.7777777777777778,0.7777777777777778,0.42,0.5,0.4375,0.5338983050847458,0.5416666666666666,0.6052631578947368,0.5547945205479452,0.5416666666666666,0.5681818181818182,0.1525423728813559,0.24,0.25,0.3333333333333333,20.906801007556677,0.2,0.1,0.0891089108910891,0.0821917808219178,0.1951219512195122,0.0384615384615384,0.1197183098591549,0.0755813953488372,0.0612244897959183,0.1176470588235294,0.0793650793650793,,0.1428571428571428,0.05,0.1904761904761904,0.075,0.25,0.1176470588235294,0.0526315789473684,1.0,0.6101694915254238,0.5,0.6666666666666666,0.4444444444444444,0.1525423728813559,0.2222222222222222,0.3333333333333333,0.5,0.0847457627118644,0.2,0.2,,0.0677966101694915,0.75,0.75,1.0,0.0847457627118644,0.8,0.8,0.5833333333333334,0.7142857142857143,0.2,0.5263157894736842,0.4,0.1052631578947368,0.0526315789473684,0.7627118644067796,0.8,0.5286000000000001,0.5502545454545454,0.4824921052631578,0.1944444444444444,0.2222222222222222,0.1604938271604938,0.3086419753086419,3.7400000000000007,25.41111111111111,0.3264094955489614,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,,,0.5,1.0,,,,0.1428571428571428,0.5,0.0833333333333333,,,0.0833333333333333,1.0,1.0,1.0,1.0,,,,,,,False,
201580,1610612764,JaVale McGee,JaVale McGee,201580,WAS,53643.0,894,-144.0,1685,1698,433.0,441,201.0,3383,118.0,188.0,37.0,66.0,36.0,53.0,25.0,83.0,5.0,21.0,,,,,1.0,1.0,148.0,292.0,,1.0,72.0,368.0,1868,39.0,75.0,15.0,93.0,43.0,81.0,1.0,26.0,112.0,188.0,108.0,,,54.0,,1.0,,19.0,12.0,2.0,14.0,2.0,,6.0,4.0,2.0,30.0,6.0,75.0,33.0,97.0,16.0,146.0,82.0,228.0,10.0,15.0,10.0,5.0,24.0,13.0,25.0,4.0,11.0,7.0,49.0,3.0,13.0,78.0,115.0,6.0,11.0,97.0,6.0,10.0,111.0,17.0,59.0,5.0,90.0,,53.0,,32.0,90.0,56.0,13.0,1.0,3.0,112.0,433.0,3.0,5.0,0.6351351351351351,0.7768595041322314,,,,0.5068493150684932,0.52,0.5308641975308642,0.5051194539249146,0.52,0.524390243902439,0.5411764705882353,0.5470588235294118,0.5656565656565656,0.0034129692832764,0.0650684931506849,0.0585106382978723,0.0963855421686747,20.155440414507773,0.4897959183673469,0.2857142857142857,0.1547049441786284,0.1162790697674418,0.180327868852459,0.044776119402985,0.1604938271604938,0.10397946084724,0.1616161616161616,0.0695187165775401,0.1153846153846153,0.0319148936170212,0.075,0.0966183574879227,0.1616766467065868,0.1976284584980237,0.204225352112676,0.0975609756097561,0.08,0.6222222222222222,0.6416382252559727,0.6276595744680851,0.6666666666666666,0.5932203389830508,0.2832764505119454,0.3012048192771084,0.3333333333333333,0.8,0.0716723549488054,0.238095238095238,0.238095238095238,0.8,,,,,0.0034129692832764,,,0.88,0.5606060606060606,0.054054054054054,0.6463414634146342,0.6792452830188679,,0.0121951219512195,0.6450511945392492,,0.5324283276450511,0.5498492957746478,0.537990243902439,0.1761194029850746,0.1766467065868263,0.2527173913043478,0.3043478260869565,4.111301369863014,26.8,0.256973293768546,1.0,,,,,,,,,,,1.0,,1.0,,,,,,0.0175438596491228,,,,,,,,,,,,5.0,,,,False,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,30338.0,506,-75.0,978,979,278.0,261,121.0,1957,48.0,80.0,17.0,31.0,16.0,28.0,6.0,29.0,1.0,6.0,,,,,,,55.0,115.0,,,32.0,142.0,1027,20.0,37.0,3.0,43.0,17.0,38.0,,13.0,47.0,64.0,46.0,,,30.0,,,,18.0,3.0,,3.0,,,2.0,,1.0,6.0,7.0,49.0,28.0,60.0,9.0,97.0,57.0,154.0,4.0,5.0,5.0,,3.0,1.0,19.0,,2.0,6.0,22.0,3.0,3.0,20.0,44.0,3.0,5.0,47.0,5.0,3.0,50.0,10.0,27.0,3.0,26.0,1.0,15.0,,10.0,27.0,17.0,2.0,6.0,5.0,47.0,278.0,4.0,3.0,0.5818181818181818,0.8,,,,0.4782608695652174,0.5405405405405406,0.4473684210526316,0.4782608695652174,0.5405405405405406,0.4473684210526316,0.5259259259259259,0.5375,0.5108695652173914,,0.1565217391304348,0.2,0.0689655172413793,13.955555555555556,0.1363636363636363,0.3214285714285714,0.1791044776119403,0.1296296296296296,0.2222222222222222,0.0714285714285714,0.1908893709327548,0.1176470588235294,0.2095238095238095,0.1063829787234042,0.0949720670391061,0.0547945205479452,0.12,0.1309523809523809,0.1442307692307692,0.2312925170068027,0.268041237113402,0.0689655172413793,0.0952380952380952,0.6296296296296297,0.6956521739130435,0.6,0.75,0.625,0.2521739130434782,0.2068965517241379,0.2222222222222222,0.1666666666666666,0.0521739130434782,0.1666666666666666,0.1666666666666666,1.0,,,,,,,,0.8378378378378378,0.5483870967741935,0.0588235294117647,0.7368421052631579,0.5714285714285714,,,0.6956521739130435,,0.5353173913043479,0.5575000000000001,0.5391210526315791,0.2045454545454545,0.2045454545454545,0.3028169014084507,0.3309859154929577,3.5626086956521736,,0.2842535787321063,1.0,,,,,,,,,,,1.0,,1.0,,,,,,0.0303030303030303,,,,,,,,,,,,1.0,,1.0,,False,
200781,1610612764,Paul Davis,Paul Davis,200781,WAS,479.0,8,1.0,16,17,11.0,17,1.0,33,1.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,2.0,4.0,,,1.0,5.0,14,,,,,2.0,3.0,,,4.0,2.0,2.0,,,,,,,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,2.0,,1.0,,1.0,,1.0,,,1.0,,,,,4.0,11.0,,,0.5,0.5,,,,0.5,,0.6666666666666666,0.5,,0.6666666666666666,0.5,,0.6666666666666666,,,,,29.41176470588235,,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,,0.5,0.5,0.5,1.0,0.25,,,,,,,,,,,,,,0.3333333333333333,1.0,,,0.25,,0.437975,,0.4603,0.2,0.2,,0.8,10.3,,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
101214,1610612739,Jawad Williams,Jawad Williams,101214,CLE,9163.0,153,-42.0,292,294,70.0,61,29.0,586,4.0,10.0,2.0,5.0,2.0,3.0,4.0,6.0,4.0,12.0,1.0,2.0,1.0,,7.0,2.0,12.0,28.0,1.0,9.0,2.0,29.0,339,3.0,7.0,,6.0,5.0,10.0,3.0,,13.0,12.0,12.0,3.0,,2.0,,7.0,,4.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,2.0,2.0,4.0,12.0,,16.0,4.0,20.0,1.0,1.0,1.0,,1.0,,5.0,1.0,1.0,2.0,6.0,1.0,,7.0,11.0,,1.0,5.0,1.0,1.0,3.0,1.0,2.0,,2.0,,1.0,,,2.0,1.0,,,,13.0,70.0,,,0.5,0.5454545454545454,1.0,0.1111111111111111,0.1111111111111111,0.42857142857142855,0.42857142857142855,0.5,0.36486486486486486,0.42857142857142855,0.5,0.3815789473684211,0.42857142857142855,0.5,0.24324324324324326,0.14285714285714285,0.4,,13.622291021671826,0.16666666666666666,,0.12,0.020202020202020204,0.12903225806451613,0.05405405405405406,0.12213740458015267,0.029411764705882353,0.034482758620689655,,0.022222222222222223,0.038461538461538464,0.09090909090909091,0.07142857142857142,0.1111111111111111,0.15555555555555556,0.09090909090909091,0.2222222222222222,0.05,0.5,0.2702702702702703,0.4,0.6666666666666666,0.5,0.16216216216216217,0.6666666666666666,0.6666666666666666,0.25,0.32432432432432434,0.3333333333333333,0.3333333333333333,0.75,0.05405405405405406,0.5,0.5,1.0,0.1891891891891892,,,0.7142857142857143,0.4,0.5,0.23076923076923078,0.6666666666666666,0.07692307692307693,0.15384615384615385,0.5135135135135135,,0.48813378378378375,0.46075999999999995,0.46159615384615393,0.05263157894736842,0.06896551724137931,0.20689655172413793,0.4482758620689655,9.907142857142858,25.07777777777778,0.23972602739726026,1.0,,,1.0,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,1.0,,,,True,
1515,1610612739,Anthony Parker,Anthony Parker,1515,CLE,31826.0,530,132.0,1028,1020,225.0,154,108.0,2048,7.0,9.0,1.0,1.0,4.0,4.0,8.0,15.0,10.0,20.0,17.0,43.0,9.0,9.0,30.0,8.0,25.0,44.0,26.0,73.0,10.0,138.0,1055,2.0,3.0,,4.0,8.0,10.0,17.0,5.0,30.0,38.0,12.0,72.0,6.0,,1.0,29.0,9.0,1.0,38.0,12.0,50.0,10.0,2.0,21.0,5.0,12.0,112.0,2.0,8.0,10.0,35.0,,45.0,11.0,56.0,,16.0,9.0,7.0,8.0,7.0,6.0,1.0,1.0,1.0,14.0,,1.0,18.0,36.0,3.0,,23.0,1.0,9.0,12.0,4.0,7.0,1.0,,,,,,,,,,1.0,30.0,225.0,1.0,2.0,0.76,0.76,0.9230769230769231,0.3561643835616438,0.3611111111111111,0.5681818181818182,0.6666666666666666,0.8,0.5470085470085471,0.6666666666666666,0.46296296296296297,0.5702479338842975,0.6666666666666666,0.5172413793103449,0.6239316239316239,0.022727272727272728,,0.06666666666666667,11.780104712041885,0.5714285714285714,,0.09408602150537634,0.0273972602739726,0.08849557522123894,0.012195121951219513,0.09278350515463918,0.021929824561403508,0.019801980198019802,,0.05042016806722689,0.009900990099009901,0.015873015873015872,0.08411214953271028,0.08571428571428572,0.10625,0.09302325581395349,0.07407407407407407,,,0.07692307692307693,0.7777777777777778,0.7777777777777778,1.0,0.1282051282051282,0.5333333333333333,0.5714285714285714,0.5,0.17094017094017094,0.5,0.5,0.8,0.36752136752136755,0.3953488372093023,0.3953488372093023,0.8823529411764706,0.2564102564102564,0.3,0.3,0.3333333333333333,1.0,1.0,0.14814814814814814,1.0,0.3333333333333333,0.2962962962962963,0.7008547008547008,0.3103448275862069,0.5356353448275863,0.4194,0.5338384615384615,0.058333333333333334,0.14893617021276595,0.028985507246376812,0.21739130434782608,10.781818181818183,24.369863013698627,0.2188715953307393,2.0,,,2.0,,,1.0,,,3.0,,1.0,,,,0.17647058823529413,,,,0.02702702702702703,1.0,,,,,,,0.2222222222222222,0.125,,,,,,2.0,True,
1712,1610612739,Antawn Jamison,Antawn Jamison,1712,CLE,48663.0,811,153.0,1561,1552,361.0,269,165.0,3113,78.0,119.0,20.0,30.0,19.0,26.0,32.0,71.0,26.0,67.0,5.0,28.0,9.0,22.0,51.0,12.0,136.0,257.0,27.0,79.0,42.0,395.0,1616,23.0,36.0,2.0,54.0,29.0,49.0,21.0,16.0,92.0,206.0,66.0,81.0,,26.0,,51.0,22.0,15.0,23.0,9.0,32.0,2.0,7.0,13.0,4.0,6.0,73.0,11.0,25.0,38.0,108.0,10.0,156.0,37.0,193.0,5.0,28.0,14.0,14.0,19.0,10.0,11.0,1.0,9.0,2.0,30.0,1.0,3.0,43.0,67.0,1.0,3.0,74.0,9.0,5.0,83.0,9.0,33.0,11.0,12.0,,8.0,,4.0,12.0,8.0,,1.0,2.0,92.0,361.0,5.0,10.0,0.7573529411764706,0.8373983739837398,1.0,0.34177215189873417,0.34177215189873417,0.5291828793774319,0.6388888888888888,0.5918367346938775,0.5252976190476191,0.6341463414634146,0.5428571428571428,0.5309139784946236,0.6,0.5411764705882353,0.23511904761904762,0.058365758754863814,0.08403361344537816,0.07042253521126761,23.02405498281787,0.6333333333333333,0.30303030303030304,0.19529837251356238,0.05434782608695652,0.20320855614973263,0.049773755656108594,0.1972972972972973,0.05286343612334802,0.058823529411764705,0.05,0.053475935828877004,0.03571428571428571,0.07407407407407407,0.24242424242424243,0.2088607594936709,0.15217391304347827,0.21374045801526717,0.17857142857142858,0.03184713375796178,0.6666666666666666,0.3541666666666667,0.6554621848739496,0.7155963302752294,0.7564102564102564,0.2113095238095238,0.4507042253521127,0.48484848484848486,0.625,0.19940476190476192,0.3880597014925373,0.3880597014925373,0.9230769230769231,0.08333333333333333,0.17857142857142858,0.17857142857142858,1.0,0.15178571428571427,0.43137254901960786,0.43137254901960786,0.7317073170731707,0.6666666666666666,0.25,0.37142857142857144,0.7307692307692307,0.12857142857142856,0.17142857142857143,0.5892857142857143,0.43137254901960786,0.522484970238095,0.5370911764705883,0.5403364285714286,0.09418282548476455,0.11743772241992882,0.13670886075949368,0.23291139240506328,7.450194552529184,24.562025316455692,0.23126201153106982,3.0,2.0,3.0,1.0,,2.0,5.0,2.0,5.0,6.0,,1.0,1.0,,0.4,0.2857142857142857,,,,0.016129032258064516,1.0,0.07317073170731707,0.6666666666666666,1.0,0.04878048780487805,,,0.1111111111111111,0.4166666666666667,0.0125,1.0,,,,1.0,True,
201581,1610612739,JJ Hickson,JJ Hickson,201581,CLE,22539.0,376,21.0,732,734,125.0,88,71.0,1466,67.0,95.0,18.0,22.0,8.0,10.0,7.0,20.0,5.0,19.0,,,,,,,79.0,134.0,,,23.0,181.0,794,19.0,27.0,4.0,42.0,10.0,15.0,,5.0,25.0,122.0,36.0,,,28.0,,,,19.0,9.0,3.0,12.0,2.0,1.0,5.0,,4.0,27.0,9.0,17.0,18.0,44.0,4.0,66.0,27.0,93.0,1.0,9.0,9.0,,7.0,3.0,12.0,2.0,4.0,1.0,19.0,2.0,4.0,13.0,26.0,2.0,5.0,22.0,2.0,,35.0,5.0,18.0,2.0,14.0,,13.0,,1.0,14.0,8.0,2.0,4.0,,25.0,125.0,1.0,1.0,0.7721518987341772,0.9384615384615385,,,,0.5895522388059702,0.7037037037037037,0.6666666666666666,0.5895522388059702,0.7037037037037037,0.6666666666666666,0.6073825503355704,0.6774193548387096,0.6944444444444444,,0.1417910447761194,0.15789473684210525,0.2,20.689655172413794,0.3684210526315789,0.2857142857142857,0.16176470588235295,0.07657657657657657,0.21176470588235294,0.08333333333333333,0.17366946778711484,0.07878787878787878,0.1728395061728395,0.061224489795918366,,0.06060606060606061,0.11904761904761904,0.09523809523809523,0.23529411764705882,0.16666666666666666,0.2222222222222222,0.18181818181818182,0.027777777777777776,0.5714285714285714,0.7089552238805971,0.7052631578947368,0.8375,0.746268656716418,0.14925373134328357,0.35,0.4375,0.8571428571428571,0.1417910447761194,0.2631578947368421,0.2631578947368421,1.0,,,,,,,,0.8148148148148148,0.8181818181818182,0.16666666666666666,0.6666666666666666,0.8,,,0.7089552238805971,,0.5593507462686568,0.5743909090909091,0.54606,0.12244897959183673,0.12244897959183673,0.23204419889502761,0.13812154696132597,4.200746268656715,,0.17076502732240437,,,,,,,,,,,,1.0,,,,,,,,0.043478260869565216,,,,,,,,,,,,,,,,True,
2590,1610612739,Mo Williams,Mo Williams,2590,CLE,34622.0,577,118.0,1115,1100,228.0,158,117.0,2215,14.0,28.0,,,4.0,4.0,10.0,22.0,27.0,55.0,13.0,31.0,9.0,21.0,57.0,12.0,51.0,105.0,34.0,88.0,33.0,237.0,1148,3.0,5.0,1.0,22.0,8.0,15.0,21.0,14.0,57.0,22.0,80.0,81.0,21.0,,1.0,56.0,21.0,7.0,90.0,25.0,115.0,17.0,8.0,63.0,12.0,15.0,255.0,3.0,4.0,12.0,33.0,1.0,46.0,7.0,53.0,3.0,16.0,7.0,9.0,21.0,16.0,20.0,2.0,5.0,1.0,41.0,1.0,10.0,20.0,38.0,,1.0,31.0,1.0,,38.0,2.0,9.0,8.0,12.0,,8.0,,4.0,12.0,7.0,,,,57.0,228.0,7.0,6.0,0.21568627450980393,0.21568627450980393,0.7941176470588235,0.38636363636363635,0.39080459770114945,0.4857142857142857,0.6,0.5333333333333333,0.5284974093264249,0.8076923076923077,0.5972222222222222,0.5552884615384616,0.8076923076923077,0.6395348837209303,0.45595854922279794,0.06666666666666667,0.14285714285714285,0.09090909090909091,19.91967871485944,0.5121951219512195,0.037037037037037035,0.08333333333333333,0.0125,0.096,0.01775147928994083,0.08637236084452975,0.014314928425357873,0.008849557522123894,0.0125,0.015748031496062992,0.01904761904761905,0.015625,0.09166666666666666,0.05405405405405406,0.09696969696969697,0.06666666666666667,0.17142857142857143,0.030612244897959183,0.5833333333333334,0.14507772020725387,0.5,0.5833333333333334,0.2857142857142857,0.11398963730569948,0.45454545454545453,0.5,,0.2849740932642487,0.4909090909090909,0.5,0.25925925925925924,0.16062176165803108,0.41935483870967744,0.41935483870967744,1.0,0.29533678756476683,0.3684210526315789,0.3684210526315789,,,,0.1111111111111111,1.0,0.25,0.3333333333333333,0.6010362694300518,0.375,0.5199583333333334,0.5067333333333334,0.5118442857142858,0.045,0.08035714285714286,0.09282700421940929,0.24050632911392406,11.966666666666665,24.785227272727273,0.20448430493273542,14.0,1.0,3.0,6.0,4.0,5.0,3.0,5.0,8.0,9.0,,,,,0.625,0.42857142857142855,,0.01818181818181818,,,0.6666666666666666,0.23076923076923078,0.3333333333333333,1.0,0.38461538461538464,0.8,0.75,0.6666666666666666,0.25,,7.0,,,,1.0,True,
2753,1610612739,Delonte West,Delonte West,2753,CLE,18957.0,316,90.0,606,598,178.0,134,67.0,1204,21.0,34.0,3.0,5.0,4.0,7.0,7.0,19.0,17.0,31.0,1.0,5.0,1.0,3.0,10.0,2.0,45.0,84.0,4.0,15.0,25.0,127.0,596,6.0,10.0,,15.0,9.0,17.0,3.0,10.0,28.0,28.0,62.0,12.0,,2.0,1.0,9.0,3.0,6.0,35.0,6.0,41.0,5.0,1.0,17.0,6.0,12.0,88.0,3.0,3.0,5.0,22.0,2.0,29.0,6.0,35.0,1.0,7.0,4.0,3.0,16.0,12.0,3.0,,4.0,,19.0,1.0,5.0,12.0,18.0,1.0,1.0,24.0,,1.0,33.0,3.0,13.0,3.0,4.0,2.0,2.0,1.0,1.0,6.0,3.0,,,,28.0,178.0,3.0,2.0,0.3111111111111111,0.3181818181818182,1.0,0.26666666666666666,0.2857142857142857,0.5357142857142857,0.6,0.5294117647058824,0.5151515151515151,0.6818181818181818,0.45,0.5575221238938053,0.6818181818181818,0.5384615384615384,0.15151515151515152,0.07142857142857142,0.14705882352941177,,19.208211143695014,0.8421052631578947,0.15384615384615385,0.10628019323671498,0.01639344262295082,0.054945054945054944,0.04054054054054054,0.09060402684563758,0.023346303501945526,0.017857142857142856,0.018518518518518517,0.0136986301369863,0.04081632653061224,0.04,0.04918032786885246,0.07246376811594203,0.18181818181818182,0.05,0.06451612903225806,0.023255813953488372,0.5,0.3434343434343434,0.6176470588235294,0.7241379310344828,0.3333333333333333,0.1919191919191919,0.3684210526315789,0.3684210526315789,0.2857142857142857,0.31313131313131315,0.5483870967741935,0.5666666666666667,0.29411764705882354,0.050505050505050504,0.2,0.2,1.0,0.10101010101010101,0.3,0.3,0.45454545454545453,0.6,0.3333333333333333,0.35,0.5714285714285714,0.05,0.1,0.494949494949495,0.3333333333333333,0.5003413265306124,0.498275,0.5059263157894737,0.12727272727272726,0.13829787234042554,0.11811023622047244,0.2204724409448819,8.809523809523807,26.846666666666668,0.29372937293729373,2.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,0.03225806451612903,,,1.0,0.09090909090909091,1.0,1.0,,,,,,0.0625,1.0,1.0,,1.0,,True,
201616,1610612739,Darnell Jackson,Darnell Jackson,201616,CLE,200.0,3,-11.0,8,8,,3,,16,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
