EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,Corner3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,DefCorner3ReboundPct,FTOffRebounds,Travels,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,HeaveMakes
1711,1610612738,Raef LaFrentz,Raef LaFrentz,1711,BOS,45317.0,755,7,1438,1427,314,347,171.0,2865,17.0,33.0,4.0,9.0,3.0,5.0,3.0,6.0,23.0,44.0,11.0,26.0,3.0,1.0,4.0,33.0,86.0,2.0,4.0,7.0,13.0,43.0,83.0,44.0,112.0,23.0,241.0,1603,9.0,14.0,4.0,7.0,12.0,42.0,8.0,15.0,8.0,17.0,12.0,52.0,70.0,16.0,132.0,8.0,,86.0,33.0,8.0,38.0,18.0,56.0,13.0,16.0,9.0,13.0,130.0,11.0,15.0,23.0,91.0,128.0,29.0,157.0,3.0,8.0,5.0,3.0,14.0,11.0,10.0,,3.0,24.0,4.0,6.0,69.0,104.0,4.0,27.0,29.0,1.0,11.0,19.0,18.0,1.0,19.0,11.0,52.0,314,5.0,0.813953488372093,0.8974358974358975,1.0,0.39285714285714285,0.5714285714285714,0.47058823529411764,0.39285714285714285,0.5180722891566265,0.6428571428571429,0.5333333333333333,0.558974358974359,0.7142857142857143,0.625,0.5765550239234449,0.75,0.6666666666666666,0.5743589743589743,0.0963855421686747,0.21212121212121213,,14.364981504315661,0.5833333333333334,0.1784313725490196,0.032679738562091505,0.184,0.051643192488262914,0.1795275590551181,0.03869047619047619,0.03428571428571429,0.024691358024691357,0.034482758620689655,0.046052631578947366,0.14835164835164835,0.1836734693877551,0.20441988950276244,0.1744186046511628,0.030927835051546393,0.5789473684210527,0.16923076923076924,0.5151515151515151,0.6538461538461539,0.8235294117647058,0.03076923076923077,0.5,0.6,0.6666666666666666,0.22564102564102564,0.5227272727272727,0.5227272727272727,0.8260869565217391,0.13333333333333333,0.4230769230769231,0.44,1.0,0.441025641025641,0.38372093023255816,0.38372093023255816,1.0,0.42857142857142855,0.4444444444444444,0.14285714285714285,0.19047619047619047,0.5,1.0,0.15625,0.6,0.125,0.25,0.40625,0.5384615384615384,0.7435897435897436,0.38372093023255816,0.5257925641025641,0.5449441176470589,0.4877640625,0.05365853658536585,0.11827956989247312,0.17427385892116182,0.2157676348547718,11.06987951807229,24.666964285714283,0.21835883171070933,,5.0,14.0,3.0,1.0,4.0,6.0,,4.0,,3.0,4.0,0.16666666666666666,0.2978723404255319,0.20512820512820512,3.0,1.0,3.0,1.0,1.0,0.08108108108108109,0.06557377049180328,0.25,2.0,1.0,,,,,0.008928571428571428,,0.6666666666666666,1.0,,True,,,,0.038461538461538464,
1887,1610612738,Wally Szczerbiak,Wally Szczerbiak,1887,BOS,70460.0,1174,-42,2228,2217,565,626,267.0,4445,60.0,93.0,9.0,11.0,10.0,21.0,40.0,80.0,57.0,137.0,17.0,41.0,4.0,6.0,10.0,27.0,71.0,2.0,7.0,3.0,18.0,157.0,310.0,44.0,112.0,115.0,561.0,2449,20.0,36.0,4.0,11.0,7.0,59.0,32.0,64.0,9.0,28.0,50.0,141.0,186.0,128.0,117.0,20.0,,71.0,27.0,20.0,68.0,33.0,101.0,22.0,32.0,13.0,23.0,235.0,16.0,25.0,24.0,55.0,82.0,41.0,123.0,3.0,19.0,11.0,8.0,29.0,18.0,21.0,2.0,11.0,50.0,2.0,8.0,31.0,60.0,8.0,101.0,128.0,13.0,46.0,4.0,4.0,,4.0,2.0,141.0,565,6.0,0.5923566878980892,0.6326530612244898,0.8863636363636364,0.39285714285714285,0.36363636363636365,0.32142857142857145,0.39285714285714285,0.5064516129032258,0.5555555555555556,0.5,0.5284360189573459,0.5531914893617021,0.4945652173913043,0.5835095137420718,0.59,0.6025641025641025,0.26540284360189575,0.06451612903225806,0.11827956989247312,0.014598540145985401,20.72929052715022,0.58,0.07142857142857142,0.03415300546448088,0.10909090909090909,0.05351170568561873,0.0797979797979798,0.03976721629485936,0.034722222222222224,0.04895104895104895,0.026578073089700997,0.06481481481481481,0.05653710247349823,0.06511627906976744,0.09191176470588236,0.11724137931034483,0.015151515151515152,0.5,0.22037914691943128,0.6451612903225806,0.7317073170731707,0.6666666666666666,0.1895734597156398,0.5,0.547945205479452,0.425,0.3246445497630332,0.41605839416058393,0.4222222222222222,0.631578947368421,0.0971563981042654,0.4146341463414634,0.4146341463414634,1.0,0.16824644549763032,0.38028169014084506,0.38028169014084506,0.8148148148148148,0.23404255319148937,0.8181818181818182,0.0851063829787234,0.14893617021276595,0.2857142857142857,1.0,0.22826086956521738,0.47619047619047616,0.10869565217391304,0.6,0.1956521739130435,0.16666666666666666,0.48578199052132703,0.38028169014084506,0.4958844786729859,0.4959100000000001,0.48653967391304354,0.1050328227571116,0.13411078717201166,0.1051693404634581,0.25133689839572193,10.850967741935484,24.408035714285713,0.2535906642728905,15.0,11.0,3.0,2.0,2.0,2.0,5.0,11.0,16.0,,3.0,15.0,0.0875,0.03896103896103896,0.09333333333333334,,4.0,2.0,,1.0,,0.024096385542168676,0.2222222222222222,2.0,,,2.0,,,,,0.5,1.0,0.017543859649122806,True,,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,15012.0,250,-19,478,484,133,164,53.0,962,21.0,40.0,4.0,7.0,6.0,9.0,,8.0,1.0,7.0,2.0,4.0,,,1.0,2.0,7.0,,,,1.0,22.0,55.0,4.0,11.0,24.0,80.0,522,4.0,8.0,,,7.0,15.0,6.0,12.0,,2.0,10.0,22.0,28.0,16.0,12.0,2.0,,7.0,2.0,10.0,15.0,4.0,19.0,2.0,8.0,1.0,6.0,42.0,,9.0,9.0,10.0,20.0,9.0,29.0,1.0,12.0,5.0,7.0,9.0,3.0,10.0,1.0,6.0,19.0,1.0,2.0,11.0,30.0,2.0,24.0,28.0,4.0,13.0,4.0,2.0,,5.0,4.0,22.0,133,4.0,0.6363636363636364,0.6666666666666666,1.0,0.36363636363636365,,,0.36363636363636365,0.4,0.5,0.5,0.42424242424242425,0.5,0.42857142857142855,0.5128205128205128,0.6818181818181818,0.5789473684210527,0.16666666666666666,0.18181818181818182,0.15,0.14285714285714285,17.962962962962962,0.47368421052631576,0.06329113924050633,0.05806451612903226,0.17307692307692307,,0.09047619047619047,0.046153846153846156,0.03125,0.1388888888888889,0.03636363636363636,,0.08196721311475409,0.04081632653061224,0.0625,0.06666666666666667,0.034482758620689655,0.8,0.6060606060606061,0.525,0.6176470588235294,0.6190476190476191,0.12121212121212122,,,,0.10606060606060606,0.14285714285714285,0.16666666666666666,1.0,0.06060606060606061,0.5,0.5,1.0,0.10606060606060606,0.2857142857142857,0.2857142857142857,1.0,0.875,0.5714285714285714,,,,,0.6428571428571429,0.6666666666666666,0.07142857142857142,,0.07142857142857142,,0.7727272727272727,0.2857142857142857,0.5815901515151515,0.6161714285714286,0.5372357142857143,0.17333333333333334,0.203125,0.1875,0.275,3.9927272727272722,24.563636363636363,0.27824267782426776,,2.0,1.0,3.0,2.0,,2.0,,3.0,2.0,,3.0,0.375,0.08333333333333333,0.3181818181818182,,1.0,2.0,,,,,0.5,,,,,1.0,1.0,,,,,,True,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,59763.0,996,-24,1907,1900,508,577,223.0,3807,115.0,194.0,11.0,14.0,31.0,50.0,26.0,55.0,60.0,156.0,8.0,20.0,6.0,3.0,10.0,27.0,86.0,1.0,4.0,9.0,30.0,201.0,405.0,35.0,106.0,207.0,714.0,2123,13.0,21.0,4.0,10.0,8.0,46.0,46.0,95.0,12.0,40.0,85.0,213.0,158.0,244.0,93.0,16.0,,86.0,27.0,30.0,95.0,33.0,128.0,21.0,48.0,8.0,39.0,289.0,5.0,17.0,18.0,91.0,121.0,22.0,143.0,10.0,32.0,17.0,15.0,50.0,27.0,28.0,4.0,23.0,78.0,7.0,22.0,34.0,77.0,10.0,211.0,272.0,28.0,117.0,10.0,6.0,4.0,10.0,7.0,213.0,508,14.0,0.39303482587064675,0.40932642487046633,0.8857142857142857,0.330188679245283,0.4,0.3,0.330188679245283,0.4962962962962963,0.6190476190476191,0.4842105263157895,0.49608610567514677,0.6129032258064516,0.4740740740740741,0.5613057324840764,0.6571428571428571,0.5679347826086957,0.20743639921722112,0.07407407407407407,0.10309278350515463,0.019230769230769232,32.821943282194326,0.6410256410256411,0.13829787234042554,0.027823240589198037,0.09523809523809523,0.018518518518518517,0.12868949232585597,0.024971623155505107,0.03829787234042553,0.03571428571428571,0.015151515151515152,0.015463917525773196,0.11065573770491803,0.1534090909090909,0.15546218487394958,0.12096774193548387,0.040983606557377046,0.7,0.3796477495107632,0.5927835051546392,0.6609195402298851,0.3652173913043478,0.10763209393346379,0.4727272727272727,0.5416666666666666,0.5,0.30528375733855184,0.38461538461538464,0.39215686274509803,0.4,0.03913894324853229,0.4,0.4,1.0,0.16829745596868884,0.313953488372093,0.313953488372093,0.8518518518518519,0.45161290322580644,0.7857142857142857,0.1935483870967742,0.12903225806451613,0.25,1.0,0.37037037037037035,0.62,0.07407407407407407,0.3,0.2222222222222222,0.3,0.5870841487279843,0.313953488372093,0.5016874509803924,0.5586386363636362,0.4854272388059701,0.19633943427620631,0.23684210526315788,0.06442577030812324,0.29831932773109243,8.626666666666667,25.010377358490565,0.2663869952805454,12.0,12.0,12.0,8.0,,4.0,4.0,9.0,27.0,,1.0,26.0,0.12727272727272726,0.1791044776119403,0.046153846153846156,,6.0,6.0,1.0,,,0.02631578947368421,0.09090909090909091,3.0,,,1.0,,,,,0.5,1.0,0.009345794392523364,True,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,51469.0,858,-5,1637,1631,411,468,190.0,3268,39.0,70.0,4.0,9.0,12.0,19.0,4.0,16.0,42.0,83.0,12.0,35.0,3.0,3.0,11.0,16.0,56.0,3.0,10.0,5.0,15.0,85.0,169.0,28.0,91.0,20.0,274.0,1808,7.0,17.0,3.0,13.0,,23.0,24.0,47.0,8.0,26.0,10.0,82.0,64.0,106.0,75.0,2.0,1.0,55.0,16.0,12.0,88.0,28.0,116.0,14.0,42.0,14.0,32.0,260.0,7.0,9.0,15.0,52.0,71.0,16.0,87.0,4.0,29.0,16.0,13.0,30.0,19.0,20.0,5.0,11.0,50.0,4.0,9.0,25.0,54.0,3.0,29.0,23.0,5.0,10.0,12.0,5.0,5.0,13.0,5.0,82.0,411,9.0,0.3764705882352941,0.38095238095238093,0.8928571428571429,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.3111111111111111,0.5029585798816568,0.4117647058823529,0.5106382978723404,0.48846153846153845,0.38333333333333336,0.4931506849315068,0.5092936802973977,0.38333333333333336,0.5256410256410257,0.35,0.07100591715976332,0.11428571428571428,0.024096385542168676,17.308735756918068,0.6,0.09154929577464789,0.01768172888015717,0.09146341463414634,0.029535864978902954,0.09153005464480875,0.021447721179624665,0.0053475935828877,0.010526315789473684,0.030837004405286344,0.023391812865497075,0.07729468599033816,0.08333333333333333,0.11219512195121951,0.05172413793103448,0.030303030303030304,0.38461538461538464,0.2692307692307692,0.5571428571428572,0.6290322580645161,0.3076923076923077,0.06153846153846154,0.25,0.2857142857142857,0.25,0.3192307692307692,0.5060240963855421,0.5185185185185185,0.4523809523809524,0.1346153846153846,0.34285714285714286,0.34285714285714286,1.0,0.2153846153846154,0.2857142857142857,0.2857142857142857,0.8125,0.3,0.4444444444444444,0.1,0.3333333333333333,0.3,1.0,0.2602739726027397,0.631578947368421,0.1506849315068493,0.2727272727272727,0.2054794520547945,0.3333333333333333,0.6192307692307693,0.2909090909090909,0.5202681467181468,0.49898809523809523,0.5061611111111112,0.03773584905660377,0.05747126436781609,0.08394160583941605,0.29927007299270075,10.765088757396448,24.665934065934056,0.2510690287110568,9.0,14.0,4.0,6.0,1.0,2.0,2.0,,4.0,2.0,,4.0,0.125,0.07272727272727272,0.1875,,3.0,4.0,,,,0.045454545454545456,0.25,,,1.0,,1.0,1.0,,,,,,True,,,,,
101158,1610612738,Orien Greene,Orien Greene,101158,BOS,18567.0,309,-70,572,563,150,162,80.0,1135,7.0,29.0,,2.0,1.0,5.0,1.0,3.0,8.0,18.0,,1.0,,,1.0,4.0,14.0,1.0,1.0,,2.0,16.0,50.0,4.0,15.0,6.0,50.0,623,1.0,5.0,1.0,1.0,2.0,7.0,3.0,7.0,,3.0,4.0,10.0,20.0,12.0,9.0,,,14.0,4.0,3.0,18.0,8.0,26.0,4.0,10.0,3.0,5.0,60.0,,7.0,8.0,15.0,25.0,7.0,32.0,1.0,23.0,6.0,17.0,14.0,5.0,14.0,2.0,9.0,28.0,4.0,8.0,12.0,46.0,5.0,9.0,8.0,,2.0,,,,,,10.0,150,13.0,0.625,0.625,0.75,0.26666666666666666,1.0,,0.26666666666666666,0.32,0.2,0.42857142857142855,0.3384615384615385,0.4166666666666667,0.3,0.36231884057971014,0.5,0.38461538461538464,0.23076923076923078,0.06,0.10344827586206896,,14.630467571644042,0.5,0.07936507936507936,0.03153153153153153,0.1509433962264151,,0.09504132231404959,0.023890784982935155,0.019417475728155338,0.06976744186046512,0.02631578947368421,,0.10294117647058823,0.07407407407407407,0.05970149253731343,0.09375,0.024390243902439025,,0.4461538461538462,0.2413793103448276,0.2692307692307692,0.5714285714285714,0.046153846153846156,0.3333333333333333,0.3333333333333333,1.0,0.27692307692307694,0.4444444444444444,0.4444444444444444,0.625,0.015384615384615385,,,,0.2153846153846154,0.2857142857142857,0.2857142857142857,0.75,0.3333333333333333,,,0.16666666666666666,1.0,1.0,0.5,0.2,0.1,,0.2,,0.676923076923077,0.2857142857142857,0.5298576923076923,0.50631,0.5438550000000001,0.029850746268656716,0.038461538461538464,0.14,0.2,7.7219999999999995,24.999999999999996,0.26223776223776224,3.0,4.0,2.0,7.0,,,2.0,,2.0,,,2.0,,0.09523809523809523,0.23809523809523808,,,5.0,,,,,,,,,,,,,,,,,True,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,19091.0,318,-15,596,592,135,127,82.0,1188,22.0,41.0,10.0,22.0,6.0,11.0,10.0,27.0,1.0,2.0,,,,,,,,,,,,33.0,70.0,,,23.0,89.0,634,13.0,28.0,,,4.0,30.0,6.0,17.0,,,5.0,17.0,34.0,32.0,,18.0,,,,10.0,6.0,6.0,12.0,6.0,4.0,,2.0,30.0,10.0,30.0,19.0,45.0,72.0,41.0,113.0,3.0,5.0,3.0,2.0,6.0,4.0,17.0,2.0,2.0,23.0,4.0,7.0,28.0,56.0,6.0,25.0,30.0,4.0,16.0,34.0,26.0,4.0,34.0,17.0,17.0,135,4.0,0.5151515151515151,0.7083333333333334,,,,,,0.4714285714285714,0.4642857142857143,0.35294117647058826,0.4714285714285714,0.4642857142857143,0.35294117647058826,0.536144578313253,0.5,0.425,,0.14285714285714285,0.21951219512195122,,15.429403202328967,0.2608695652173913,0.21739130434782608,0.15,0.30158730158730157,0.12195121951219512,0.23703703703703705,0.14184397163120568,0.21428571428571427,0.10869565217391304,0.1,0.10344827586206896,0.22666666666666666,0.22033898305084745,0.2054794520547945,0.3333333333333333,0.1111111111111111,0.5,0.5857142857142857,0.5365853658536586,0.6875,0.5,0.38571428571428573,0.37037037037037035,0.38461538461538464,0.5,0.02857142857142857,0.5,0.5,1.0,,,,,,,,,0.7857142857142857,0.45454545454545453,,,,,0.6470588235294118,0.5454545454545454,,,,,0.5857142857142857,,0.5106214285714286,0.5333272727272728,0.5133470588235293,0.1951219512195122,0.1951219512195122,0.33707865168539325,0.19101123595505617,3.644285714285714,,0.22651006711409397,,,8.0,3.0,1.0,2.0,1.0,,1.0,4.0,3.0,1.0,0.037037037037037035,0.42105263157894735,0.23809523809523808,1.0,5.0,5.0,1.0,,0.06666666666666667,0.16666666666666666,,,,,,,,,,,,,True,,,,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,14120.0,235,-15,438,427,115,130,48.0,865,8.0,11.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,10.0,6.0,12.0,1.0,2.0,3.0,4.0,16.0,,,,6.0,10.0,24.0,10.0,28.0,12.0,62.0,464,3.0,3.0,1.0,1.0,,9.0,2.0,2.0,2.0,9.0,5.0,15.0,12.0,8.0,30.0,2.0,,16.0,4.0,,11.0,8.0,19.0,5.0,7.0,,4.0,46.0,4.0,3.0,4.0,12.0,17.0,7.0,24.0,1.0,3.0,3.0,,6.0,4.0,9.0,,2.0,15.0,1.0,3.0,16.0,38.0,2.0,12.0,15.0,1.0,6.0,3.0,3.0,,3.0,2.0,15.0,115,6.0,0.6,0.6666666666666666,1.0,0.35714285714285715,1.0,0.2222222222222222,0.35714285714285715,0.4166666666666667,1.0,1.0,0.4807692307692308,1.125,0.45454545454545453,0.5254237288135594,1.125,0.5769230769230769,0.5384615384615384,,,,14.94949494949495,0.4,0.07894736842105263,0.01948051948051948,0.09302325581395349,0.08333333333333333,0.08205128205128205,0.034653465346534656,0.03508771929824561,0.027777777777777776,,0.08333333333333333,0.07246376811594203,0.05128205128205128,0.11363636363636363,0.06451612903225806,0.03225806451612903,0.6666666666666666,0.21153846153846154,0.7272727272727273,0.7272727272727273,0.5,0.057692307692307696,0.3333333333333333,0.3333333333333333,1.0,0.19230769230769232,0.1,0.1,1.0,0.23076923076923078,0.5,0.5,1.0,0.3076923076923077,0.25,0.25,1.0,0.75,1.0,0.25,,,,0.18181818181818182,1.0,0.2727272727272727,0.6666666666666666,0.5454545454545454,,0.75,0.25,0.4884769230769231,0.5655,0.49060909090909094,0.10526315789473684,0.20689655172413793,0.14516129032258066,0.24193548387096775,8.983333333333333,24.98214285714286,0.2625570776255708,,3.0,1.0,2.0,1.0,2.0,1.0,,2.0,,,2.0,,0.058823529411764705,0.16666666666666666,,3.0,2.0,,1.0,,0.08333333333333333,,1.0,,,,,,,,1.0,1.0,,True,,,,,
2744,1610612738,Al Jefferson,Al Jefferson,2744,BOS,10780.0,180,-43,324,322,88,83,51.0,646,20.0,44.0,7.0,13.0,5.0,12.0,7.0,19.0,,1.0,,,,,,,1.0,,,,1.0,27.0,64.0,,1.0,15.0,69.0,349,7.0,15.0,,,2.0,16.0,6.0,14.0,,1.0,4.0,16.0,22.0,32.0,,8.0,,1.0,,12.0,5.0,2.0,7.0,2.0,3.0,1.0,1.0,16.0,3.0,17.0,6.0,25.0,38.0,22.0,60.0,2.0,5.0,2.0,3.0,5.0,1.0,7.0,1.0,4.0,12.0,1.0,2.0,15.0,29.0,2.0,22.0,24.0,4.0,14.0,6.0,5.0,1.0,6.0,3.0,16.0,88,1.0,0.4074074074074074,0.4782608695652174,,,,,,0.421875,0.4666666666666667,0.42857142857142855,0.4153846153846154,0.4666666666666667,0.4,0.46,0.47058823529411764,0.4444444444444444,0.015384615384615385,0.1875,0.25,,22.834645669291337,0.4166666666666667,0.22123893805309736,0.136,0.15384615384615385,0.07894736842105263,0.20394736842105263,0.12269938650306748,0.18181818181818182,0.06451612903225806,0.10714285714285714,0.06666666666666667,0.15,0.2962962962962963,0.2391304347826087,0.13636363636363635,0.07692307692307693,0.5,0.676923076923077,0.45454545454545453,0.6060606060606061,0.45,0.2923076923076923,0.3684210526315789,0.3888888888888889,0.2857142857142857,0.015384615384615385,,,,,,,,0.015384615384615385,,,,0.8666666666666667,0.5384615384615384,,,,,0.8,0.4166666666666667,,,0.06666666666666667,,0.6923076923076923,,0.5146523076923076,0.5523461538461538,0.5277200000000001,0.18666666666666668,0.1891891891891892,0.2318840579710145,0.2318840579710145,3.3687499999999995,25.5,0.2716049382716049,,,7.0,1.0,,,1.0,,,,,,0.05263157894736842,0.5,0.17647058823529413,2.0,2.0,2.0,,1.0,0.3333333333333333,0.125,0.2857142857142857,,,,,,,,,,,,True,,,,,
101204,1610612738,Dwayne Jones,Dwayne Jones,101204,BOS,77.0,1,-1,2,2,1,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1709,1610612738,Michael Olowokandi,Michael Olowokandi,1709,BOS,3633.0,61,-16,108,108,22,35,10.0,216,1.0,4.0,,1.0,1.0,1.0,5.0,12.0,,1.0,,,,,,,,,,,,6.0,17.0,,,,12.0,107,2.0,3.0,,,,4.0,2.0,3.0,,,,4.0,6.0,6.0,,,,,,,3.0,,3.0,,2.0,,1.0,6.0,1.0,1.0,1.0,8.0,11.0,2.0,13.0,,1.0,1.0,,,,3.0,,,3.0,,1.0,3.0,9.0,1.0,2.0,,,,2.0,1.0,1.0,2.0,1.0,4.0,22,3.0,0.5,0.5,,,,,,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.35294117647058826,0.6666666666666666,0.6666666666666666,,,,,16.80672268907563,,0.22857142857142856,0.023255813953488372,0.1,0.07692307692307693,0.2,0.03571428571428571,0.07692307692307693,,,0.09090909090909091,0.26666666666666666,0.16666666666666666,0.25,0.14285714285714285,,0.5,0.23529411764705882,0.25,0.25,1.0,0.7058823529411765,0.4166666666666667,0.4166666666666667,0.4,0.058823529411764705,,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,1.0,,,,,0.23529411764705882,,0.4339647058823529,0.39735,0.4781666666666667,,,0.3333333333333333,0.3333333333333333,6.635294117647058,,0.2037037037037037,,,2.0,,,,,,,,,,,0.4,,,2.0,,,,,,,,,,,,,,,,,,True,,,,,
