EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,FTOffRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,OffFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Loose Ball Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Arc3Assists,BadPassOutOfBoundsTurnovers,LongMidRangePctAssisted,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,LongMidRangeAssists,ShortMidRangeFGM,PtsPutbacks,OffTwoPtRebounds,2pt And 1 Free Throw Trips,OffTwoPtReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Technical Free Throw Trips,on,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,HeaveAttempts,PenaltyArc3FGM,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,221.0,4,-4,7,8,3.0,8,,15,,,8,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,3.0,,,14.285714285714285,1.0,0.5,0.25,0.5,,,,0.4285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,1610612737,John Edwards,John Edwards,2823,ATL,559.0,9,-9,18,17,1.0,12,3.0,35,,2.0,21,,,1.0,2.0,2.0,,1.0,,,1.0,,,,,,1.0,1.0,,9.523809523809524,,1.0,0.3333333333333333,1.0,,,,0.0555555555555555,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.2,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3897,,,,12.8,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,1610612737,Royal Ivey,Royal Ivey,2767,ATL,287.0,5,-5,8,9,,8,,17,,2.0,7,,,,,,,,,,,1.0,,,,,,0.25,,50.0,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.25,,0.25,,,,,,,,,0.25,,,0.5,0.25,1.0,1.0,,,,,,,,,,,,,,,0.25,,0.4057,,,,10.425,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,114418.0,1907,-81,3662,3685,1331.0,1470,508.0,7347,187.0,655.0,4034,35.0,128.0,54.0,253.0,374.0,30.0,49.0,15.0,13.0,79.0,217.0,175.0,251.0,119.0,2.0,1331.0,0.5214968152866242,0.5470085470085471,16.569018045465196,0.379746835443038,0.1602373887240356,0.1329955668144395,0.1441048034934497,0.1947626841243862,0.2113676731793961,0.1954198473282442,0.3634625887493173,122.0,208.0,38.0,84.0,221.0,2.0,13.0,1.0,2.0,,3.0,10.0,35.0,13.0,216.0,467.0,12.0,48.0,1.0,3.0,68.0,145.0,2.0,16.0,69.0,211.0,120.0,33.0,34.0,10.0,52.0,9.0,61.0,4.0,27.0,131.0,1.0,156.0,121.0,47.0,38.0,9.0,15.0,8.0,14.0,11.0,211.0,0.9166666666666666,0.25,0.3333333333333333,0.125,0.2553191489361702,0.4625267665952891,0.4689655172413793,0.4543689320388349,0.4894736842105263,0.4409937888198758,0.5197044334975369,0.0932038834951456,0.0067114093959731,0.1256038647342995,0.1045454545454545,0.1343283582089552,0.403883495145631,0.5865384615384616,0.7305389221556886,0.0737864077669902,0.429126213592233,0.3800904977375565,0.3888888888888889,0.0252427184466019,0.1538461538461538,0.1538461538461538,1.0,0.0679611650485436,0.2857142857142857,0.2857142857142857,0.9,0.0210526315789473,0.5,1.0,0.0186335403726708,,0.0807453416149068,0.4970873786407767,0.2941176470588235,0.4877595516569202,0.5429197530864198,0.4966091194968555,0.3221374045801526,9.627837259100636,25.4125,40.0,78.0,41.0,74.0,45.0,92.0,312.0,122.0,24.0,12.0,24.0,0.7222222222222222,0.8297872340425532,0.4891304347826087,0.6065573770491803,0.8210526315789474,0.5128205128205128,0.25,0.4596273291925465,0.5540540540540541,55.0,4.0,25.0,43.0,15.0,10.0,0.1177730192719486,0.1971153846153846,0.2443181818181818,0.0778816199376947,0.071556350626118,0.0862068965517241,0.139186295503212,0.0666666666666666,5.0,10.0,0.9166666666666666,20.0,33.0,0.8333333333333334,21.0,10.0,56.0,95.0,23.0,0.0700589970501475,0.0660194174757281,0.2631578947368421,0.3448275862068966,0.5,1.0,False,5.0,3.0,25.0,8.0,17.0,5.0,7.0,1.0,1.0,15.0,0.2368421052631578,0.0226244343891402,0.0723140495867768,0.072829131652661,0.0561797752808988,0.1944444444444444,1.0,2.0,0.1538461538461538,,1.0,0.0105263157894736,,,3.0,,,,,,,,,,1.0,,,
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,73089.0,1218,-89,2370,2356,843.0,921,320.0,4726,99.0,585.0,2608,6.0,41.0,22.0,103.0,115.0,40.0,40.0,13.0,4.0,80.0,118.0,107.0,110.0,30.0,,843.0,0.5437616387337058,0.5,22.534696859021185,0.5,0.0920502092050209,0.0966469428007889,0.0903225806451612,0.06963249516441,0.101010101010101,0.07008547008547,0.3556962025316456,37.0,75.0,48.0,65.0,151.0,11.0,31.0,,2.0,5.0,12.0,71.0,184.0,72.0,120.0,274.0,82.0,215.0,3.0,15.0,36.0,86.0,28.0,84.0,55.0,211.0,148.0,189.0,181.0,71.0,59.0,15.0,74.0,6.0,32.0,163.0,,76.0,12.0,27.0,21.0,6.0,27.0,2.0,8.0,11.0,211.0,0.7682926829268293,0.3813953488372093,0.2,0.3333333333333333,0.3867924528301887,0.437956204379562,0.4186046511627907,0.4969325153374233,0.4605263157894737,0.4588235294117647,0.5301507537688442,0.4396728016359918,,0.0980645161290322,0.0785714285714285,0.0931372549019607,0.1533742331288343,0.4933333333333333,0.6271186440677966,0.0981595092024539,0.3087934560327198,0.4304635761589404,0.436241610738255,0.0633946830265848,0.3548387096774194,0.3548387096774194,1.0,0.3762781186094069,0.3858695652173913,0.3858695652173913,0.7323943661971831,0.0526315789473684,,,0.0705882352941176,0.4166666666666667,0.4235294117647059,0.5930470347648262,0.3922651933701657,0.4832890495867767,0.4579741379310346,0.4609645454545454,0.3606837606837607,11.89306569343066,25.66604651162791,5.0,8.0,12.0,22.0,13.0,23.0,92.0,47.0,3.0,2.0,3.0,0.3833333333333333,0.396551724137931,0.5652173913043478,0.2972972972972973,0.2105263157894736,0.625,0.2,0.1294117647058823,0.5454545454545454,20.0,4.0,4.0,5.0,3.0,2.0,0.072992700729927,0.2133333333333333,0.043859649122807,0.0165289256198347,0.0111317254174397,0.0166666666666666,0.120274914089347,0.0116279069767441,9.0,7.0,0.4461538461538462,,30.0,,23.0,18.0,8.0,8.0,7.0,0.0095693779904306,0.0064308681672025,0.375,0.391304347826087,0.3333333333333333,1.0,False,8.0,4.0,30.0,,20.0,,1.0,,,20.0,0.0416666666666666,0.0132450331125827,0.0131578947368421,0.0090497737556561,0.0161290322580645,0.0952380952380952,3.0,23.0,0.3194444444444444,3.0,13.0,0.3421052631578947,0.2307692307692307,0.6666666666666666,57.0,,,,,6.0,0.0272727272727272,,,,,1.0,1.0,
101212,1610612737,Esteban Batista,Esteban Batista,101212,ATL,29686.0,495,-9,945,955,326.0,403,153.0,1900,33.0,101.0,1030,15.0,45.0,12.0,83.0,144.0,9.0,29.0,6.0,7.0,38.0,111.0,52.0,53.0,22.0,2.0,326.0,0.4855769230769231,0.46875,12.533097969991172,0.2368421052631578,0.1142857142857142,0.1783919597989949,0.1076923076923077,0.2268041237113402,0.2291666666666666,0.4455445544554455,0.344973544973545,32.0,71.0,8.0,,,,,,,,,,1.0,1.0,34.0,79.0,,1.0,,,13.0,31.0,,1.0,10.0,36.0,38.0,,1.0,,5.0,2.0,7.0,1.0,,16.0,3.0,59.0,61.0,15.0,14.0,1.0,3.0,8.0,12.0,11.0,36.0,,,,,,0.430379746835443,0.4193548387096774,0.425,0.3947368421052631,0.40625,0.4186046511627907,0.0125,0.0697674418604651,0.2013651877133105,0.2391304347826087,0.1948051948051948,0.8875,0.4507042253521127,0.5818181818181818,0.1,,,,,,,,0.0125,,,,,,,,,0.03125,0.9,,0.5555968750000002,0.5520757575757576,0.5347890625,0.3564356435643564,0.9886075949367088,24.5,14.0,36.0,12.0,25.0,15.0,38.0,30.0,51.0,11.0,6.0,11.0,0.4411764705882353,0.6818181818181818,0.3947368421052631,0.46875,0.9473684210526316,0.3888888888888889,0.0714285714285714,0.78125,0.48,18.0,1.0,6.0,12.0,5.0,6.0,0.2278481012658227,0.2253521126760563,0.3428571428571428,0.0625,0.1283185840707964,0.08,0.1774193548387097,0.1851851851851851,1.0,,,6.0,15.0,0.5454545454545454,4.0,2.0,24.0,52.0,5.0,0.146067415730337,0.1451612903225806,0.25,0.3333333333333333,,,False,3.0,,10.0,6.0,7.0,1.0,4.0,4.0,,7.0,0.25,,0.1901408450704225,0.0777777777777777,,0.125,,,,,,,,,,,,,,,,,,,2.0,,,
1731,1610612737,Tyronn Lue,Tyronn Lue,1731,ATL,71417.0,1190,-110,2241,2252,760.0,847,298.0,4493,103.0,524.0,2517,4.0,39.0,16.0,68.0,80.0,40.0,31.0,14.0,4.0,71.0,109.0,109.0,121.0,28.0,,760.0,0.5717488789237668,0.609375,19.97681607418856,0.5633802816901409,0.0769230769230769,0.0657894736842105,0.0671641791044776,0.0668257756563245,0.0949152542372881,0.0744274809160305,0.3391343150379295,38.0,88.0,48.0,69.0,136.0,5.0,14.0,,,5.0,7.0,52.0,110.0,36.0,125.0,272.0,57.0,124.0,9.0,16.0,38.0,90.0,23.0,43.0,59.0,204.0,196.0,99.0,107.0,52.0,114.0,38.0,152.0,10.0,57.0,342.0,1.0,49.0,12.0,26.0,16.0,10.0,26.0,1.0,9.0,17.0,204.0,0.5789473684210527,0.4596774193548387,0.5625,0.5348837209302325,0.4710743801652892,0.4595588235294117,0.4222222222222222,0.5315656565656566,0.5833333333333334,0.5451127819548872,0.5988023952095808,0.3131313131313131,0.0101010101010101,0.0628205128205128,0.0597014925373134,0.0492610837438423,0.2222222222222222,0.4318181818181818,0.5277777777777778,0.1212121212121212,0.3434343434343434,0.5073529411764706,0.5149253731343284,0.0353535353535353,0.3571428571428571,0.3571428571428571,1.0,0.2777777777777778,0.4727272727272727,0.4727272727272727,0.5384615384615384,,,,0.0526315789473684,0.7142857142857143,0.2706766917293233,0.5353535353535354,0.4859813084112149,0.4685376275510205,0.5096145833333334,0.4428906015037595,0.3893129770992366,10.691544117647062,26.017741935483865,3.0,7.0,12.0,31.0,4.0,14.0,54.0,53.0,2.0,1.0,2.0,0.216,0.216,0.2857142857142857,0.131578947368421,0.2333333333333333,0.4285714285714285,,0.2330827067669172,0.3870967741935484,24.0,8.0,,3.0,1.0,,0.088235294117647,0.1818181818181818,0.0309278350515463,,0.0107948969578017,,0.0744336569579288,0.005524861878453,28.0,9.0,0.2753623188405797,1.0,16.0,0.5,49.0,18.0,,11.0,5.0,0.0135467980295566,0.0124610591900311,0.375,0.4285714285714285,0.1666666666666666,16.0,False,4.0,,22.0,3.0,27.0,1.0,,,,26.0,0.125,0.0147058823529411,0.0134680134680134,0.0154639175257731,,0.0945945945945946,3.0,18.0,0.5,9.0,16.0,0.5333333333333333,0.5625,0.6666666666666666,72.0,,,,,,,,,,,,,
1733,1610612737,Al Harrington,Al Harrington,1733,ATL,165679.0,2761,-324,5142,5150,1249.0,1401,683.0,10292,237.0,1399.0,5812,32.0,193.0,56.0,391.0,522.0,88.0,103.0,31.0,18.0,191.0,300.0,287.0,344.0,148.0,8.0,1249.0,0.5117044623262619,0.5778443113772455,26.08841259209645,0.4607329842931937,0.1147540983606557,0.1490022172949002,0.1077844311377245,0.1115297663903541,0.1300527240773286,0.1379556826304503,0.2429015947102294,249.0,419.0,215.0,167.0,389.0,22.0,64.0,3.0,7.0,8.0,19.0,42.0,125.0,25.0,485.0,1023.0,64.0,189.0,5.0,15.0,97.0,194.0,14.0,44.0,86.0,322.0,494.0,189.0,125.0,42.0,181.0,54.0,235.0,22.0,95.0,524.0,6.0,280.0,131.0,84.0,51.0,33.0,57.0,20.0,40.0,24.0,322.0,0.984375,0.3386243386243386,0.3333333333333333,0.3181818181818182,0.3386243386243386,0.4740957966764418,0.5,0.4793729372937294,0.5476190476190477,0.4957983193277311,0.5331125827814569,0.1559405940594059,0.0317460317460317,0.1584606677985285,0.1479099678456591,0.1655629139072847,0.3457095709570957,0.594272076372315,0.6766304347826086,0.1773927392739274,0.320957095709571,0.429305912596401,0.4304123711340206,0.0528052805280528,0.34375,0.34375,1.0,0.1031353135313531,0.336,0.336,0.9761904761904762,0.0476190476190476,0.4285714285714285,1.0,0.0798319327731092,0.4210526315789473,0.1050420168067226,0.5016501650165016,0.336,0.4759814356435644,0.5055519083969464,0.4663836134453781,0.2301644031451036,8.618279569892472,24.71216931216932,58.0,90.0,57.0,89.0,73.0,132.0,476.0,129.0,13.0,9.0,14.0,0.490721649484536,0.5324384787472036,0.553030303030303,0.4457831325301205,0.6122448979591837,0.6444444444444445,0.2241379310344827,0.3739495798319328,0.6404494382022472,71.0,17.0,20.0,55.0,36.0,7.0,0.0694037145650048,0.1217183770883054,0.2925531914893617,0.0417536534446764,0.0518027351844177,0.0327380952380952,0.1632947976878612,0.0612244897959183,32.0,23.0,0.6347305389221557,8.0,33.0,0.5714285714285714,69.0,69.0,76.0,105.0,33.0,0.0542916235780765,0.0440251572327044,0.3209302325581395,0.3520408163265306,0.3043478260869565,,False,3.0,3.0,53.0,21.0,40.0,,4.0,2.0,,35.0,0.0883720930232558,0.0025706940874035,0.0683229813664596,0.0525252525252525,0.0629370629370629,0.1298701298701298,,6.0,0.24,2.0,8.0,0.0544217687074829,0.25,1.0,3.0,,,,,,,1.0,1.0,,5.0,1.0,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,131562.0,2193,-173,4125,4129,1377.0,1495,591.0,8254,150.0,732.0,4671,14.0,150.0,56.0,246.0,376.0,57.0,40.0,26.0,7.0,97.0,179.0,149.0,197.0,87.0,,1377.0,0.6245733788395904,0.6147540983606558,14.143715054876786,0.5876288659793815,0.1417721518987341,0.1177428106348345,0.1363636363636363,0.1542553191489361,0.1733067729083665,0.2049180327868852,0.3338181818181818,198.0,315.0,52.0,28.0,67.0,20.0,43.0,3.0,3.0,3.0,14.0,10.0,19.0,10.0,246.0,434.0,30.0,62.0,4.0,4.0,82.0,140.0,5.0,24.0,66.0,245.0,208.0,90.0,17.0,10.0,90.0,37.0,127.0,13.0,38.0,291.0,6.0,161.0,130.0,84.0,57.0,27.0,31.0,8.0,14.0,8.0,245.0,1.0,0.4838709677419355,1.0,0.2083333333333333,0.5,0.5668202764976958,0.5857142857142857,0.5866935483870968,0.6071428571428571,0.5457317073170732,0.5975609756097561,0.125,0.0326086956521739,0.1111878453038674,0.0907335907335907,0.0808080808080808,0.6350806451612904,0.6285714285714286,0.72,0.1048387096774193,0.1350806451612903,0.417910447761194,0.417910447761194,0.0866935483870967,0.4651162790697674,0.4651162790697674,1.0,0.0383064516129032,0.5263157894736842,0.5263157894736842,1.0,0.0267857142857142,1.0,1.0,0.0853658536585365,0.2142857142857142,0.0609756097560975,0.7600806451612904,0.5882352941176471,0.5457076064908722,0.5516668539325844,0.556548447204969,0.3346994535519125,3.939170506912442,25.056451612903228,57.0,96.0,68.0,103.0,62.0,108.0,284.0,85.0,39.0,26.0,39.0,0.5772357723577236,0.71,0.5740740740740741,0.5808080808080808,0.8571428571428571,0.59375,0.1578947368421052,0.6280487804878049,0.6601941747572816,47.0,9.0,29.0,29.0,14.0,4.0,0.108294930875576,0.1269841269841269,0.1647727272727272,0.0814606741573033,0.0667743672590199,0.0876494023904382,0.1535580524344569,0.0838323353293413,24.0,7.0,0.7142857142857143,26.0,24.0,0.6666666666666666,43.0,20.0,92.0,95.0,19.0,0.0632911392405063,0.0598911070780399,0.3846153846153846,0.4444444444444444,0.35,,False,1.0,3.0,33.0,7.0,22.0,2.0,11.0,3.0,1.0,20.0,0.1346153846153846,,0.0719424460431654,0.0558375634517766,0.0666666666666666,0.1526717557251908,2.0,2.0,0.2,1.0,1.0,0.0089285714285714,1.0,1.0,,,,,,,,,,,1.0,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,151529.0,2525,-307,4737,4762,1284.0,1381,648.0,9499,209.0,891.0,5247,51.0,148.0,77.0,352.0,525.0,99.0,59.0,36.0,10.0,158.0,257.0,233.0,290.0,123.0,9.0,1284.0,0.495,0.5034013605442177,19.13892908827786,0.6265822784810127,0.1581108829568788,0.1497227356746765,0.1646706586826347,0.1428571428571428,0.1624834874504623,0.1661054994388327,0.2710576314122863,170.0,285.0,109.0,97.0,264.0,11.0,40.0,,,5.0,17.0,23.0,70.0,26.0,290.0,658.0,34.0,110.0,1.0,5.0,76.0,161.0,14.0,43.0,79.0,273.0,208.0,96.0,67.0,23.0,144.0,46.0,190.0,26.0,107.0,426.0,7.0,247.0,173.0,62.0,44.0,18.0,63.0,28.0,14.0,27.0,273.0,0.9411764705882352,0.3090909090909091,0.2,0.3255813953488372,0.3177570093457944,0.4407294832826747,0.4720496894409938,0.4440104166666667,0.4145299145299145,0.4754901960784313,0.533203125,0.1432291666666666,0.0372340425531914,0.1472868217054263,0.1214165261382799,0.1370786516853932,0.37109375,0.5964912280701754,0.6614785992217899,0.1419270833333333,0.34375,0.3674242424242424,0.3674242424242424,0.0520833333333333,0.275,0.275,1.0,0.0911458333333333,0.3285714285714285,0.3285714285714285,0.9130434782608696,,,,0.0833333333333333,0.2941176470588235,0.1274509803921568,0.5143229166666666,0.3432835820895522,0.4901011764705884,0.5261368686868686,0.4969519900497512,0.3063973063973064,8.70212765957447,25.82727272727273,44.0,89.0,52.0,83.0,47.0,112.0,372.0,159.0,205.0,159.0,205.0,0.6413793103448275,0.7294117647058823,0.4196428571428571,0.5470588235294118,0.7606837606837606,0.4943820224719101,0.0681818181818181,0.4068627450980392,0.6265060240963856,33.0,11.0,28.0,28.0,29.0,10.0,0.0501519756838905,0.0982456140350877,0.1473684210526315,0.0608695652173913,0.0739091718610863,0.050314465408805,0.1784037558685446,0.0716049382716049,20.0,21.0,0.8556701030927835,111.0,35.0,0.5414634146341464,26.0,23.0,70.0,138.0,24.0,0.0772676371780515,0.0526315789473684,0.2110091743119266,0.2211538461538461,0.4347826086956521,1.0,False,2.0,,50.0,15.0,32.0,2.0,44.0,27.0,1.0,27.0,0.0458715596330275,,0.1072607260726072,0.0774487471526196,0.0845070422535211,0.1437908496732026,3.0,9.0,0.3461538461538461,1.0,5.0,0.0427350427350427,0.2,1.0,6.0,,,,,1.0,0.009009009009009,,,,2.0,,,
2823,1610612737,John Edwards,John Edwards,2823,ATL,17199.0,287,-80,549,552,202.0,218,62.0,1101,8.0,68.0,631,,16.0,5.0,28.0,46.0,1.0,10.0,1.0,,11.0,76.0,14.0,11.0,5.0,3.0,202.0,0.5,0.5,12.741935483870968,0.0909090909090909,0.1111111111111111,0.1061946902654867,0.1379310344827586,0.0746268656716417,0.0746268656716417,0.2352941176470588,0.3679417122040073,16.0,29.0,19.0,5.0,15.0,,,,,,,,,,30.0,63.0,,,,,11.0,19.0,,,2.0,24.0,12.0,,,,2.0,2.0,4.0,,,10.0,,19.0,18.0,3.0,2.0,1.0,,1.0,8.0,3.0,24.0,,,,,,0.4761904761904761,0.5789473684210527,0.4761904761904761,0.5,0.5789473684210527,0.6,,,0.1049723756906077,0.15625,0.0714285714285714,0.4603174603174603,0.5517241379310345,0.6956521739130435,0.3015873015873015,0.238095238095238,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,0.4603174603174603,,0.4589142857142856,0.5246,0.4390421052631578,0.3529411764705882,7.414285714285715,,6.0,14.0,6.0,8.0,8.0,16.0,48.0,46.0,14.0,11.0,15.0,0.8,1.0,0.5,0.625,0.875,0.4285714285714285,,0.4210526315789473,0.75,7.0,,3.0,4.0,2.0,1.0,0.1111111111111111,0.2068965517241379,0.1290322580645161,0.073170731707317,0.0728744939271255,0.074074074074074,0.08,0.0769230769230769,2.0,,1.0,12.0,7.0,0.8,2.0,9.0,12.0,15.0,1.0,0.0728155339805825,0.0505050505050505,0.4736842105263157,0.5,1.0,,False,2.0,,2.0,4.0,1.0,,3.0,1.0,,1.0,0.0526315789473684,,0.0652173913043478,0.1147540983606557,0.0714285714285714,0.0625,,,,,,,,,,,,,,,,1.0,,1.0,,,,
